customer_id,customer_name,customer_gender,customer_age,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_tenure,customer_loyalty,latitude,longitude,total_spend,percentage_lifetime_spend_groceries,percentage_lifetime_spend_electronics,percentage_lifetime_spend_vegetables,percentage_lifetime_spend_nonalcohol_drinks,percentage_lifetime_spend_alcohol_drinks,percentage_lifetime_spend_meat,percentage_lifetime_spend_fish,percentage_lifetime_spend_hygiene,percentage_lifetime_spend_videogames,percentage_lifetime_spend_petfood,customer_education,dietary_preferences,nr_childs
43120,Rosetta`s Fishy,False,44,1.0,1.0,16945.0,200.0,9.0,317.0,347.0,110.0,73.0,39154.0,20.0,0.0,0.0,20.0,0.3961753636758495,13.0,0,39.35655563149174,-9.381713991185649,57166.0,0.2964173990803276,0.0034985824618510193,0.005545253202033865,0.0060700405713115186,0.0019242203540180607,0.001276982598575622,0.6849174885565741,0.00034985824618510196,0.0,0.0,0,Fish and Meat,0.0
43126,Edmond`s Fishy,True,56,1.0,1.0,12341.0,581.0,17.0,661.0,319.0,84.0,79.0,40731.0,39.0,0.0,0.0,17.0,0.4726754845604675,13.0,0,38.962628963951765,-9.417553397969844,54835.0,0.22505694810669313,0.010595420699294119,0.012054342654446493,0.005817451296170092,0.001531868052909993,0.0014406854307129696,0.7427918769413919,0.0007112244531367824,0.0,0.0,0,Fish and Meat,0.0
43171,Roger`s Fishy,True,28,0.0,1.0,15077.0,118.0,6.0,766.0,413.0,152.0,157.0,49371.0,177.0,0.0,0.0,33.0,0.3998619841020377,5.0,0,39.35722773074178,-9.381824804071426,66231.0,0.22764261031199737,0.00178164276824406,0.011565579326058896,0.006235749688854209,0.0022949974641787887,0.002370490801816249,0.7454363144998092,0.0026724641523660896,0.0,0.0,0,Fish and Meat,1.0
43333,Henry`s Fishy,True,25,0.0,,15310.0,383.0,10.0,374.0,132.0,48.0,23.0,39470.0,173.0,0.0,0.0,26.0,0.1891259926937268,2.0,0,38.96304486526761,-9.417845892667248,55913.0,0.2738182043857056,0.006849926340935678,0.006688962014386276,0.002360810122724568,0.0008584764082634793,0.00041135327895958383,0.7059179965449901,0.0030940920547829565,0.0,0.0,0,Fish and Meat,0.0
43436,Marie`s Fishy,False,83,1.0,1.0,15528.0,167.0,7.0,78.0,391.0,38.0,74.0,37251.0,172.0,0.0,0.0,24.0,0.5475232918587525,17.0,0,39.35584797026667,-9.38127197903933,53699.0,0.28916734219122475,0.0031099269800318476,0.0014525407451645757,0.007281326043068578,0.0007076480553365881,0.0013780514761817769,0.693699939719559,0.0032030385662603464,0.0,0.0,0,Fish and Meat,0.0
43510,Jay`s Fishy,True,61,1.0,1.0,13028.0,271.0,17.0,154.0,272.0,109.0,84.0,40844.0,118.0,0.0,0.0,25.0,0.3243531079565864,20.0,0,39.35716981722087,-9.380899718666978,54880.0,0.23739062729762622,0.0049380457474406435,0.0028061219376599965,0.00495626731846441,0.001986151241590517,0.0015306119659963618,0.7442418468947072,0.002150145380804413,0.0,0.0,0,Fish and Meat,0.0
43579,Werner`s Fishy,True,73,1.0,1.0,12052.0,85.0,17.0,243.0,319.0,57.0,111.0,33302.0,117.0,0.0,0.0,11.0,0.34169199893094,12.0,0,38.963807852904985,-9.417478721807806,46286.0,0.2603810525037695,0.0018364080204796222,0.005249966458547626,0.006891931276858818,0.0012314736137333936,0.002398132826743977,0.719483057623675,0.0025277616281895975,0.0,0.0,0,Fish and Meat,0.0
43610,Daniel`s Fishy,True,51,1.0,1.0,17492.0,238.0,11.0,603.0,286.0,128.0,82.0,36539.0,87.0,0.0,0.0,32.0,0.304765705864891,18.0,0,38.96276101396814,-9.417923792682448,55455.0,0.3154268658503533,0.004291767326342561,0.010873679402456152,0.005157333845941061,0.0023081773855959994,0.001478676137647437,0.6588944804085329,0.0015688393167722808,0.0,0.0,0,Fish and Meat,1.0
43916,Sallie`s Fishy,False,72,1.0,1.0,11646.0,106.0,17.0,448.0,369.0,103.0,141.0,46408.0,51.0,0.0,0.0,24.0,0.2637909969422673,21.0,0,39.357344572980026,-9.380957654088816,59272.0,0.19648397278917992,0.001788365199695438,0.007558373674184492,0.006225535459317138,0.0017377510902700955,0.0023788631429911013,0.7829665300704329,0.0008604398602308239,0.0,0.0,0,Fish and Meat,0.0
44045,Lori`s Fishy,False,71,0.0,1.0,12889.0,120.0,17.0,20.0,406.0,54.0,43.0,41964.0,183.0,0.0,0.0,23.0,0.0,15.0,0,39.35711549165747,-9.381869387172886,55679.0,0.23148759290080767,0.0021552107338115387,0.00035920178896858975,0.007291796316062372,0.0009698448302151924,0.000772283846282468,0.7536771936138951,0.0032866963690625964,0.0,0.0,0,Fish and Meat,0.0
44059,Alexander`s Fishy,True,75,1.0,1.0,13693.0,37.0,8.0,624.0,497.0,37.0,102.0,40858.0,42.0,0.0,0.0,8.0,1.0,16.0,0,38.9628525513256,-9.417001537966762,55890.0,0.24499906154964007,0.0006620145532269541,0.01116478597874647,0.008892465755508006,0.0006620145532269541,0.0018250130926797115,0.7310429896147809,0.0007514759793387047,0.0,0.0,0,Fish and Meat,0.0
44757,Bernard`s Fishy,True,61,1.0,1.0,13720.0,171.0,8.0,541.0,315.0,94.0,31.0,42379.0,96.0,0.0,0.0,12.0,0.5280694009520046,14.0,0,39.357218318123785,-9.381201050473628,57347.0,0.23924525446052025,0.0029818468303752887,0.009433796112473867,0.005492875740165006,0.0016391438716682875,0.0005405687236352863,0.7389923206109612,0.0016740192731931447,0.0,0.0,0,Fish and Meat,0.0
44819,Robert`s Fishy,True,65,0.0,1.0,14438.0,227.0,9.0,524.0,369.0,31.0,53.0,40841.0,116.0,0.0,0.0,32.0,0.5228421556916241,11.0,0,38.96345992728168,-9.417752268666096,56599.0,0.255092801093164,0.004010670858023841,0.009258112465218031,0.00651954866348369,0.0005477127603468683,0.000936412138657549,0.7215850595266595,0.002049505812910862,0.0,0.0,0,Fish and Meat,0.0
44904,Sandra`s Fishy,False,64,1.0,1.0,14248.0,358.0,17.0,357.0,221.0,52.0,106.0,35608.0,119.0,0.0,0.0,5.0,0.2646046894318561,19.0,0,38.96327357582481,-9.417625586942094,51069.0,0.2789950304499735,0.0070101221856464415,0.006990540838759161,0.004327477662089005,0.0010182300381385893,0.00207562277005174,0.6972525999622863,0.002330180279586387,0.0,0.0,0,Fish and Meat,0.0
44995,Araceli`s Fishy,False,55,1.0,1.0,10719.0,142.0,17.0,420.0,365.0,102.0,129.0,39935.0,113.0,0.0,0.0,21.0,0.2757947343138044,11.0,0,39.35573132164215,-9.380725259600489,51925.0,0.20643231460138378,0.0027347130024625898,0.00808858775376259,0.007029367928865107,0.0019643713116280575,0.0024843519529413665,0.7690898855869261,0.0021762152766075537,0.0,0.0,0,Fish and Meat,0.0
45015,Kelly`s Fishy,False,35,1.0,1.0,10001.0,25.0,17.0,437.0,171.0,192.0,92.0,39820.0,99.0,0.0,0.0,19.0,0.4436991118865147,13.0,0,39.35688603596176,-9.381793767492493,50837.0,0.19672675477963789,0.000491767710178077,0.008596099573912785,0.003363691137618046,0.003776776014167631,0.0018097051734553232,0.7832876087716409,0.0019474001323051848,0.0,0.0,0,Fish and Meat,0.0
45222,Willie`s Fishy,True,77,1.0,1.0,10757.0,276.0,6.0,414.0,310.0,137.0,135.0,38375.0,101.0,0.0,0.0,40.0,0.6337674784820826,16.0,0,38.96298890706158,-9.417203822578154,50505.0,0.2129887708169942,0.005464804382773115,0.008197206574159671,0.006138004922679948,0.0027126021755069446,0.0026730021437477193,0.7598256093801387,0.001999801603840886,0.0,0.0,0,Fish and Meat,0.0
45297,Cheryll`s Fishy,False,61,0.0,1.0,13852.0,386.0,7.0,691.0,254.0,126.0,78.0,33945.0,191.0,0.0,0.0,31.0,0.0,18.0,0,39.35599705266663,-9.38033319600368,49523.0,0.2797083618301876,0.0077943566031224674,0.013953109877610427,0.005128928956458826,0.0025442718445425672,0.00157502542757397,0.6854389504999797,0.003856793034187542,0.0,0.0,0,Fish and Meat,0.0
45447,Linda`s Fishy,False,50,0.0,1.0,14879.0,198.0,7.0,370.0,217.0,26.0,177.0,35549.0,56.0,0.0,0.0,5.0,0.0991100133531137,19.0,0,39.35609851182099,-9.38209323459225,51472.0,0.289069729353876,0.003846750884606993,0.007188372865174684,0.004215883545251099,0.0005051289040393022,0.003438762154421403,0.6906472080651211,0.0010879699471615738,0.0,0.0,0,Fish and Meat,0.0
45542,Richard`s Fishy,True,54,0.0,1.0,12483.0,7.0,8.0,353.0,309.0,167.0,105.0,45630.0,132.0,0.0,0.0,36.0,0.120654602699218,13.0,0,39.356890831190725,-9.380721575618924,59186.0,0.21091132853861916,0.00011827119280383996,0.005964247294250787,0.005220828368055221,0.0028216127426058963,0.0017740678920575993,0.7709592182341739,0.0022302567785866963,0.0,0.0,0,Fish and Meat,0.0
45587,Teresa`s Fishy,False,67,0.0,1.0,13534.0,18.0,10.0,626.0,206.0,7.0,160.0,39492.0,80.0,0.0,0.0,23.0,0.7830443588807581,16.0,0,39.357176930728734,-9.380911009001151,54123.0,0.2500600022060857,0.000332575738119517,0.011566245114600979,0.0038061445584789168,0.00012933500926870105,0.0029562287832845956,0.7296711694342203,0.0014781143916422978,0.0,0.0,0,Fish and Meat,0.0
45676,Emilie`s Fishy,False,64,1.0,1.0,14137.0,494.0,8.0,48.0,256.0,142.0,118.0,46729.0,70.0,0.0,0.0,9.0,0.2902282792081115,9.0,0,38.96324721568236,-9.41671382182856,61994.0,0.22803816046098646,0.007968511796542925,0.000774268352700527,0.004129431214402811,0.002290543876739059,0.0019034097003887956,0.7537663719446444,0.0011291413476882685,0.0,0.0,0,Fish and Meat,0.0
45697,Linda`s Fishy,False,59,1.0,1.0,10510.0,476.0,7.0,243.0,343.0,86.0,39.0,36962.0,80.0,0.0,0.0,1.0,0.4026625177498678,11.0,0,39.35592008351449,-9.381561693931909,48739.0,0.21563835621609875,0.009766304239663464,0.004985739349239962,0.007037483937404555,0.0017645003458215502,0.0008001803893841914,0.7583658346773969,0.0016413956705316746,0.0,0.0,0,Fish and Meat,0.0
45796,Marlene`s Fishy,False,55,0.0,1.0,12613.0,183.0,,408.0,401.0,111.0,151.0,40559.0,111.0,0.0,0.0,17.0,0.3776421166216062,17.0,0,38.96228781779188,-9.417825868173972,54537.0,0.23127413842453043,0.00335551949034243,0.007481158207976565,0.007352805003427947,0.0020353151006995067,0.0027687619838344638,0.7436968033267684,0.0020353151006995067,0.0,0.0,0,Fish and Meat,0.0
45830,Frank`s Fishy,True,75,0.0,1.0,15509.0,212.0,6.0,305.0,304.0,119.0,153.0,41807.0,161.0,0.0,0.0,28.0,0.1911034976947662,15.0,0,39.35706423200477,-9.38208598554098,58570.0,0.2647942180648424,0.0036195998600649032,0.005207443194904696,0.005190369610659107,0.002031756525225111,0.0026122583895751427,0.7137953365553463,0.0027488470635398557,0.0,0.0,0,Fish and Meat,0.0
45898,Dolores`s Fishy,False,74,0.0,1.0,15306.0,153.0,6.0,590.0,254.0,130.0,43.0,37439.0,97.0,0.0,0.0,36.0,0.3904378282601161,16.0,0,39.35566164920806,-9.381221841157496,54012.0,0.28338141831788893,0.0028327033191321706,0.010923496459398567,0.004702657797774976,0.002406872101223413,0.0007961192334815905,0.6931606507515643,0.0017958968755282388,0.0,0.0,0,Fish and Meat,0.0
46026,Gertrude`s Fishy,False,59,1.0,1.0,13467.0,218.0,8.0,596.0,260.0,161.0,49.0,41751.0,89.0,0.0,0.0,18.0,0.2489176321801121,14.0,0,38.962695162198735,-9.417047132367586,56591.0,0.2379706600041243,0.0038522019663547267,0.01053170812819916,0.004594369317670775,0.0028449748467115183,0.0008658619098687229,0.7377673591618173,0.0015726879587411498,0.0,0.0,0,Fish and Meat,0.0
46379,Donna`s Fishy,False,67,0.0,1.0,11814.0,180.0,9.0,19.0,209.0,53.0,183.0,37163.0,131.0,0.0,0.0,23.0,0.6132428347064699,12.0,0,38.96267895883978,-9.416537452051026,49752.0,0.23745774291330138,0.003617944280040143,0.00038189411844868177,0.0042008353029355,0.0010652835935673754,0.0036782433513741454,0.7469647959951768,0.0026330594482514374,0.0,0.0,0,Fish and Meat,0.0
46397,Demetrius`s Fishy,True,31,0.0,1.0,14877.0,27.0,7.0,216.0,327.0,82.0,38.0,36392.0,125.0,0.0,0.0,26.0,0.5937919808364351,8.0,0,39.35596909782871,-9.381656950006777,52084.0,0.28563468903412004,0.0005183932650347007,0.004147146120277606,0.00627831843208693,0.0015743795456609427,0.0007295905211599491,0.6987173222645491,0.0023999688196050958,0.0,0.0,0,Fish and Meat,0.0
46523,Audrey`s Fishy,False,55,1.0,1.0,12631.0,504.0,11.0,15.0,204.0,206.0,15.0,41576.0,113.0,0.0,0.0,31.0,0.6650828316749253,14.0,0,39.356475239392175,-9.381794510417407,55264.0,0.22855742824308262,0.009119859380453933,0.0002714243863230337,0.0036913716539932586,0.003727561572169663,0.0002714243863230337,0.7523160190510967,0.0020447303769668542,0.0,0.0,0,Fish and Meat,0.0
46592,Marc`s Fishy,True,67,1.0,1.0,16219.0,170.0,7.0,25.0,131.0,136.0,141.0,41873.0,37.0,0.0,0.0,24.0,0.4894728827834312,14.0,0,38.96419779956888,-9.41806812670202,58732.0,0.2761526465721163,0.002894503355155051,0.0004256622581110369,0.0022304702325018333,0.0023156026841240408,0.002400735135746248,0.7129502293553379,0.0006299801420043345,0.0,0.0,0,Fish and Meat,0.0
46596,Luke`s Fishy,True,54,0.0,1.0,18988.0,127.0,17.0,34.0,315.0,45.0,116.0,38079.0,35.0,0.0,0.0,21.0,0.1252664013119117,15.0,0,38.96247107749738,-9.417462598224152,57739.0,0.32885911968355536,0.0021995527806936764,0.0005888566499494882,0.00545558366864967,0.0007793690955213814,0.0020090403351217833,0.659502128630193,0.0006061759631832967,0.0,0.0,0,Fish and Meat,
46634,Kendra`s Fishy,False,79,0.0,1.0,14685.0,17.0,17.0,437.0,336.0,95.0,65.0,49025.0,118.0,0.0,0.0,24.0,0.394848559680515,9.0,0,39.35670215453322,-9.380771485734032,64778.0,0.22669730051911133,0.00026243473672624395,0.006746116467609919,0.00518694538470694,0.0014665470581760693,0.0010034269345415212,0.7568154687061242,0.0018216058196292228,0.0,0.0,0,Fish and Meat,1.0
46718,Keith`s Fishy,True,62,0.0,1.0,13384.0,38.0,17.0,438.0,230.0,111.0,79.0,39097.0,151.0,0.0,0.0,14.0,0.3383007915635114,18.0,0,39.355958221152,-9.380610323021234,53528.0,0.2500373169112769,0.00070990870013662,0.008182631859469462,0.004296815816616385,0.002073680676714864,0.0014758628239682364,0.7304026434010904,0.002820952992648148,0.0,0.0,0,Fish and Meat,0.0
46922,Ruth`s Fishy,False,61,0.0,1.0,13016.0,161.0,8.0,305.0,383.0,64.0,8.0,43236.0,122.0,0.0,0.0,38.0,0.4650705974397546,21.0,0,39.356264479510095,-9.38163707844389,57295.0,0.22717510652323822,0.00281001783575917,0.005323325713705259,0.006684700814259392,0.0011170257235315955,0.00013962821544144944,0.7546206903533135,0.0021293302854821037,0.0,0.0,0,Fish and Meat,0.0
47072,Clara`s Fishy,False,24,1.0,1.0,11094.0,53.0,11.0,303.0,354.0,120.0,79.0,42636.0,134.0,0.0,0.0,13.0,0.516436974876572,1.0,0,38.96362787858551,-9.417648096604417,54773.0,0.2025450125892296,0.0009676298600350793,0.005531921652653378,0.006463037178347511,0.0021908600604567834,0.0014423162064673824,0.7784125794802951,0.002446460400843408,0.0,0.0,0,Fish and Meat,0.0
47111,Gertrudis`s Fishy,False,72,1.0,1.0,13653.0,6.0,,1112.0,289.0,133.0,9.0,41936.0,100.0,0.0,0.0,31.0,0.0904011142334163,13.0,0,38.964236942813095,-9.417514032296264,57238.0,0.23853030529887395,0.00010482544728581583,0.019427649563637867,0.00504909237760013,0.0023236307481689176,0.00015723817092872376,0.7326599928963289,0.0017470907880969306,0.0,0.0,0,Fish and Meat,0.0
47220,Paul`s Fishy,True,26,1.0,1.0,15347.0,247.0,6.0,307.0,579.0,44.0,108.0,43019.0,203.0,0.0,0.0,27.0,0.3988958600758352,3.0,0,38.96225298347439,-9.417758672838715,59854.0,0.2564072148215299,0.004126707634125098,0.005129146735532005,0.009673537328576648,0.0007351220076983982,0.0018043903825324318,0.7187321283903952,0.0033915856264267004,0.0,0.0,0,Fish and Meat,0.0
47527,Laura`s Fishy,False,33,1.0,1.0,13919.0,230.0,7.0,160.0,382.0,105.0,26.0,43939.0,129.0,0.0,0.0,14.0,0.351459315802372,10.0,0,39.35750101404003,-9.380444517226168,58890.0,0.23635587767772495,0.003905586023843433,0.0027169294078910836,0.006486668961339963,0.0017829849239285236,0.0004415010287823011,0.7461197578332895,0.0021905243351121864,0.0,0.0,0,Fish and Meat,0.0
47564,Ted`s Fishy,True,54,1.0,1.0,15126.0,240.0,,466.0,444.0,65.0,68.0,39078.0,58.0,0.0,0.0,24.0,0.3192079132153114,13.0,0,38.96354329796944,-9.41765554757427,55545.0,0.27231969172388304,0.004320820178086204,0.008389592512450713,0.007993517329459477,0.0011702221315650137,0.0012242323837910911,0.7035375454968862,0.001044198209704166,0.0,0.0,0,Fish and Meat,1.0
47595,Darrell`s Fishy,True,41,1.0,1.0,15909.0,159.0,11.0,318.0,217.0,39.0,56.0,41232.0,125.0,0.0,0.0,16.0,0.3016149500942696,11.0,0,39.35754945509165,-9.380497022503835,58055.0,0.27403319713492424,0.0027387817175468575,0.005477563435093715,0.0037378341679727553,0.0006717766477001726,0.000964602365928453,0.710222941999321,0.002153130281090297,0.0,0.0,0,Fish and Meat,0.0
47715,Robert`s Fishy,True,54,0.0,1.0,14504.0,78.0,17.0,210.0,324.0,73.0,56.0,46066.0,97.0,0.0,0.0,30.0,0.315761195531183,11.0,0,39.35587345800264,-9.382063214906486,61408.0,0.23619068587306444,0.0012701926019097508,0.0034197493128339447,0.005276184654086657,0.0011887699992232284,0.0009119331500890518,0.750162723071469,0.0015795984921185362,0.0,0.0,0,Fish and Meat,0.0
48057,John`s Fishy,True,76,1.0,1.0,13132.0,209.0,7.0,169.0,293.0,47.0,9.0,38995.0,83.0,0.0,0.0,25.0,0.6704326865881729,16.0,0,38.96320038064189,-9.416416604886098,52937.0,0.24806841187290327,0.003948088492342125,0.003192473469884302,0.005534880039503553,0.0008878476513879419,0.00017001338005301017,0.7366301950185702,0.0015679011715999827,0.0,0.0,0,Fish and Meat,0.0
48086,Charles`s Fishy,True,58,1.0,1.0,14998.0,49.0,7.0,249.0,289.0,118.0,87.0,48432.0,82.0,0.0,0.0,14.0,0.2477002077933338,13.0,0,39.35684227662392,-9.380685024731108,64304.0,0.2332358433012187,0.0007620053554980474,0.0038722312963064046,0.004494276484468076,0.0018350333050769305,0.0013529482842516353,0.7531723138261517,0.0012751926357314263,0.0,0.0,0,Fish and Meat,0.0
48108,Helene`s Fishy,False,58,1.0,1.0,13972.0,121.0,8.0,947.0,175.0,22.0,169.0,42501.0,41.0,0.0,0.0,22.0,0.8636051967987913,10.0,0,38.963030253400106,-9.417640524678024,57948.0,0.24111268014207907,0.0020880786070134245,0.01634223504827862,0.0030199483985731347,0.0003796506558206226,0.0029164073106220556,0.7334332965014674,0.0007075307676657058,0.0,0.0,0,Fish and Meat,0.0
48316,Edna`s Fishy,False,66,1.0,1.0,13597.0,266.0,7.0,552.0,369.0,65.0,55.0,37278.0,140.0,0.0,0.0,10.0,0.3437908733443626,16.0,0,38.963339421962935,-9.418067396348151,52322.0,0.25987151487490634,0.005083902548850857,0.010550053409645386,0.007052481355360774,0.0012423070138169385,0.001051182857845102,0.7124726286318128,0.002675738183605714,0.0,0.0,0,Fish and Meat,0.0
48539,Laura`s Fishy,False,78,,1.0,17789.0,206.0,6.0,484.0,452.0,89.0,148.0,42931.0,157.0,0.0,0.0,29.0,0.5342344709278116,12.0,0,39.35606335660367,-9.381963255075664,62256.0,0.2857394812163516,0.0033089174844324267,0.007774349817792692,0.007260343218269208,0.0014295808549246892,0.0023772805227961122,0.6895880413794587,0.002521844878912092,0.0,0.0,0,Fish and Meat,0.0
48671,Brianna`s Fishy,False,42,1.0,1.0,12540.0,162.0,10.0,540.0,366.0,153.0,24.0,43013.0,103.0,0.0,0.0,28.0,0.4914882879183584,19.0,0,39.35636740351329,-9.381085133641248,56901.0,0.22038273134343309,0.002847049639364925,0.00949016546454975,0.006432223259305942,0.0026888802149557627,0.0004217851317577667,0.7559268280123674,0.0018101611904604153,0.0,0.0,0,Fish and Meat,0.0
48959,Kathleen`s Fishy,False,25,0.0,1.0,12768.0,54.0,6.0,,376.0,162.0,77.0,42955.0,100.0,0.0,0.0,32.0,0.2410471845507865,2.0,0,38.96362882668589,-9.417968365790076,56492.0,0.22601426290195728,0.0009558873900928645,,0.006655808493979945,0.0028676621702785933,0.0013630246117990845,0.7603730155822035,0.0017701618335053044,0.0,0.0,0,Fish and Meat,0.0
49116,Dale`s Fishy,True,63,0.0,,14549.0,35.0,6.0,297.0,256.0,79.0,113.0,41674.0,52.0,0.0,0.0,16.0,0.1392808006908891,21.0,0,39.35707300877597,-9.381736753356916,57055.0,0.254999517132676,0.0006134430613542965,0.005205502549206459,0.004486897820191425,0.0013846286241996977,0.0019805447409438717,0.7304178896822557,0.0009114011197263834,0.0,0.0,0,Fish and Meat,0.0
49249,Elliott`s Fishy,True,30,0.0,1.0,11420.0,181.0,,504.0,189.0,119.0,71.0,37425.0,116.0,0.0,0.0,24.0,0.1812720109122743,7.0,0,38.96262166943436,-9.417704979672756,50025.0,0.22828581143711915,0.003618190181271328,0.010074960504755521,0.0037781101892833202,0.002378810119178387,0.0014192900711064325,0.7481257874811019,0.00231884011617389,0.0,0.0,0,Fish and Meat,0.0
49524,Karl`s Fishy,False,48,0.0,1.0,12381.0,412.0,7.0,916.0,86.0,157.0,116.0,35911.0,132.0,0.0,0.0,17.0,0.5932245882979919,16.0,0,39.35721538599859,-9.381211620813003,50111.0,0.24707145196235317,0.008221746079354617,0.018279416040506865,0.0017161897155934394,0.0031330440156763953,0.0023148605466144067,0.7166289404264651,0.002634151656492256,0.0,0.0,0,Fish and Meat,0.0
49634,Theo`s Fishy,True,37,1.0,,13840.0,198.0,7.0,245.0,380.0,53.0,24.0,43315.0,166.0,0.0,0.0,26.0,0.292282756224795,11.0,0,38.96328857017023,-9.416082481703182,58221.0,0.23771487303294805,0.0034008341662228117,0.004208102882447419,0.0065268534503266085,0.0009103242970192376,0.00041222232317852264,0.7439754136865712,0.002851204401984782,0.0,0.0,0,Fish and Meat,0.0
49660,Ramona`s Fishy,False,53,1.0,1.0,14030.0,14.0,,397.0,273.0,91.0,124.0,41250.0,104.0,0.0,0.0,10.0,0.6033429846485866,13.0,0,38.96382177779602,-9.416551531334434,56283.0,0.2492759360240328,0.0002487429154908382,0.007053638389275911,0.004850486852071344,0.001616828950690448,0.002203151537204567,0.7329032331426482,0.001847804515074798,0.0,0.0,0,Fish and Meat,0.0
49704,Orlando`s Fishy,True,61,1.0,,11707.0,235.0,6.0,145.0,201.0,203.0,114.0,41498.0,167.0,0.0,0.0,14.0,0.2412694598506043,11.0,0,39.35564827056008,-9.381165214186847,54270.0,0.2157176680085373,0.004330200049714382,0.002671825562589725,0.003703703021245067,0.003740555787625615,0.002100607683691232,0.764658049629989,0.003077205992775752,0.0,0.0,0,Fish and Meat,0.0
49723,Nicholas`s Fishy,True,68,0.0,1.0,10945.0,100.0,9.0,469.0,167.0,127.0,82.0,38003.0,134.0,0.0,0.0,20.0,0.3188402771828544,11.0,0,39.357031195534816,-9.382253475209888,50027.0,0.2187818140640426,0.0019989201833169722,0.0093749356597566,0.0033381967061393435,0.0025386286328125548,0.0016391145503199171,0.7596496372659489,0.0026785530456447425,0.0,0.0,0,Fish and Meat,1.0
49919,Richard`s Fishy,True,45,0.0,1.0,13413.0,180.0,7.0,591.0,232.0,140.0,110.0,34824.0,122.0,0.0,0.0,21.0,0.4962939078865865,13.0,0,38.96255092908236,-9.417844969414077,49612.0,0.2703579234141088,0.003628153747449458,0.011912438137459054,0.00467628705226819,0.002821897359127356,0.00221720506788578,0.7019268116732218,0.0024590819843824103,0.0,0.0,0,Fish and Meat,0.0
